Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,433 SQFT,"$1,475","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,408 SQFT,"$1,485","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,441 SQFT,"$1,485","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,408 SQFT,"$1,555","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,465 SQFT,"$1,605","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,467 SQFT,"$1,610","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,465 SQFT,"$1,620","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,467 SQFT,"$1,625","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,467 SQFT,"$1,650","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,467 SQFT,"$1,710","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,Studio,Studios,1 Bathroom,498 SQFT,"$1,725","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,582 SQFT,"$1,735","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,531 SQFT,"$1,740","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,573 SQFT,"$1,780","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,573 SQFT,"$1,845","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,584 SQFT,"$1,940","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,749 SQFT,"$1,980","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,688 SQFT,"$2,030","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,808 SQFT,"$2,365","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,1 bedroom,1 Bedrooms,1 Bathroom,739 SQFT,"$2,390","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,980 SQFT,"$3,090","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,214 SQFT","$3,170","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,163 SQFT","$3,250","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,119 SQFT","$3,250","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,119 SQFT","$3,260","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,119 SQFT","$3,270","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,119 SQFT","$3,280","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,247 SQFT","$3,300","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,314 SQFT","$3,300","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,214 SQFT","$3,335","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,214 SQFT","$3,345","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,119 SQFT","$3,350","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,163 SQFT","$3,400","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
Le Duke,Vieux,"790 Rue William, Montréal, QC H3C 0Y4",Montréal,2 bedroom,2 Bedrooms,1 Bathroom,"1,501 SQFT","$6,350","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.49772534056238,-73.55824971252366,2024-03-19 04:59:19.228
The 939,Norvick Apartments,"939,959 Boulevard Côte Vertu, Montréal, QC H4L 1Y7",Montréal,3 1/2 for rent,1 Bedrooms,1 Bathroom,574 SQFT,"$1,400",On Site Laundry,On Site Laundry,Dogs & Cats,45.5191487702926,-73.67669022865294,2024-03-19 04:59:19.228
The 939,Norvick Apartments,"939,959 Boulevard Côte Vertu, Montréal, QC H4L 1Y7",Montréal,3 1/2 for rent,1 Bedrooms,1 Bathroom,574 SQFT,"$1,480",On Site Laundry,On Site Laundry,Dogs & Cats,45.5191487702926,-73.67669022865294,2024-03-19 04:59:19.228
The 939,Norvick Apartments,"939,959 Boulevard Côte Vertu, Montréal, QC H4L 1Y7",Montréal,3 1/2 for rent - Fully renovated,1 Bedrooms,1 Bathroom,684 SQFT,"$1,500",On Site Laundry,On Site Laundry,Dogs & Cats,45.5191487702926,-73.67669022865294,2024-03-19 04:59:19.228
The 939,Norvick Apartments,"939,959 Boulevard Côte Vertu, Montréal, QC H4L 1Y7",Montréal,4 1/2 for rent,2 Bedrooms,1 Bathroom,934 SQFT,"$1,600",On Site Laundry,On Site Laundry,Dogs & Cats,45.5191487702926,-73.67669022865294,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,562 SQFT,"$1,595","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,569 SQFT,"$1,735","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,556 SQFT,"$1,800","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,569 SQFT,"$1,835","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,591 SQFT,"$1,865","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,617 SQFT,"$1,865","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,826 SQFT,"$2,315","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,2 Bedroom,2 Bedrooms,1 Bathroom,809 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
Allegra Montréal,Quartier Ville,"280 Boul René-Lévesque O, Montréal, QC H2Z 0B5",Montréal,2 Bedroom,2 Bedrooms,1 Bathroom,"1,058 SQFT","$3,390","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,45.50576300394941,-73.56405238323907,2024-03-19 04:59:19.228
LIV Montreal,Quartier Ville,"1380 Boul René-Lévesque O, Montréal, QC H3G 0E4",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,503 SQFT,"$1,640","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.4959921145042,-73.5727250542596,2024-03-19 04:59:19.228
