Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude
637 Lake Shore Blvd W ,"637 Lake Shore Blvd W #631, Toronto, ON M5V 3J6",1 Bedroom,1 Bedroom,2 Bathrooms,"1,100 SQFT","$4,300","Balcony, Walk In Closets","Concierge Service, Fitness Center, Storage",No pets,43.635788416244935,-79.40211241787556
11 Charlotte St ,"11 Charlotte St #2101, Toronto, ON M5V 0M6",1 Bedroom,1 Bedroom,1 Bathroom,610 SQFT,"$2,800","Balcony, Furnished","Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.64626990734174,-79.39372746712137
30 Baseball Pl ,"30 Baseball Pl #807, Toronto, ON M4M 0E8",2 Bedroom,2 Bedroom,2 Bathrooms,880 SQFT,"$3,600",Balcony,"Elevator, Residents Lounge, Swimming Pool",Dogs & Cats,43.65776,-79.35157
1190 Dundas St E ,"1190 Dundas St E #225, Toronto, ON M4M 0C5",1 Bedroom,1 Bedroom,1 Bathroom,590 SQFT,"$2,700","Assigned Parking, Balcony","Elevator, Outdoor Space, Residents Lounge",Dogs & Cats,43.66482469991309,-79.34177669508476
20 Minowan Miikan Lane ,"20 Minowan Miikan Lane #1130, Toronto, ON M6J 0E5",2 Bedroom,2 Bedroom,2 Bathrooms,880 SQFT,"$3,350","Assigned Parking, Balcony, Hardwood Floor","Elevator, Fitness Center, Garage Parking, Residents Lounge",Dogs & Cats,43.64280517183365,-79.42773305557206
20 Minowan Miikan Lane ,"20 Minowan Miikan Lane #1211, Toronto, ON M6J 0E5",2 Bedroom,2 Bedroom,2 Bathrooms,760 SQFT,"$3,500","Assigned Parking, Balcony, Hardwood Floor","Concierge Service, Elevator, Fitness Center, Garage Parking, Residents Lounge",Dogs & Cats,43.64280517183365,-79.42773305557206
50 Ordnance St ,"50 Ordnance St #2504, Toronto, ON M6K 0C9",2 Bedroom,2 Bedroom,2 Bathrooms,680 SQFT,"$3,200","Assigned Parking, Balcony","Elevator, Fitness Center, Garage Parking, Outdoor Space, Residents Lounge, Swimming Pool",Dogs & Cats,43.639505365326535,-79.4097609834554
1 Apartment Building,"1 Apartment Building, Toronto, ON M5E 1A1",1 Bedroom,1 Bedroom,1 Bathroom,700 SQFT,"$2,645","Hardwood Floor, High Ceilings","Concierge Service, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,43.64641371652807,-79.37521312463333
225 Sumach St ,"225 Sumach St #1110, Toronto, ON M5A 0P8",1 Bedroom,1 Bedroom,1 Bathroom,490 SQFT,"$2,500","Assigned Parking, Balcony","Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,43.661247179275655,-79.36063131222093
30 Baseball Pl ,"30 Baseball Pl #629, Toronto, ON M4M 0E8",2 Bedroom,2 Bedroom,2 Bathrooms,680 SQFT,"$2,950","Balcony, Dishwasher, In Unit Laundry","Elevator, Outdoor Space, Residents Lounge, Swimming Pool",Dogs & Cats,43.65776,-79.35157
16 Bonnycastle St ,"16 Bonnycastle St #4202, Toronto, ON M5A 0C9",2 Bedroom,2 Bedroom,2 Bathrooms,980 SQFT,"$3,850",Balcony,"Outdoor Space, Residents Lounge, Swimming Pool",Dogs & Cats,43.64604761118432,-79.364764599352
390 Cherry St ,390 Cherry St #2501 M5A 0E2,1 Bedroom,1 Bedroom,1 Bathroom,680 SQFT,"$3,250","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Storage, Swimming Pool",No pets,43.650415718848606,-79.3571155719628
455 Front St E ,"455 Front St E #9, Toronto, ON M5A 0G2",2 Bedroom,2 Bedroom,3 Bathrooms,"1,148 SQFT","$3,600","Assigned Parking, Hardwood Floor, High Ceilings, Walk In Closets",Elevator,No pets,43.65295911522239,-79.35634158552558
50 Ordnance St ,"50 Ordnance St #2204, Toronto, ON M6K 0C9",1 Bedroom,1 Bedroom,2 Bathrooms,680 SQFT,"$2,800","Assigned Parking, Balcony","Concierge Service, Elevator, Fitness Center, Garage Parking, Outdoor Space, Residents Lounge, Swimming Pool",Dogs & Cats,43.639505365326535,-79.4097609834554
30 Baseball Pl ,"30 Baseball Pl #922, Toronto, ON M4M 0E8",1 Bedroom,1 Bedroom,1 Bathroom,560 SQFT,"$2,300","Balcony, On Site Laundry","Concierge Service, Elevator, Fitness Center, On Site Laundry, Residents Lounge, Roof Deck, Swimming Pool",Dogs & Cats,43.65776,-79.35157
20 Gladstone Ave,"20 Gladstone Ave, Toronto, ON M6J 0E9",2 Bedroom,2 Bedroom,2 Bathrooms,680 SQFT,"$3,250","Assigned Parking, Balcony, Furnished, Hardwood Floor","Concierge Service, Elevator, Fitness Center, Garage Parking, Outdoor Space, Storage",No pets,43.64332308612136,-79.42753436916155
2,"44 Guildcrest Dr, Toronto, ON M1E 1E4","2-44 Guildcrest Drive, Scarborough, Ontario M1E1E4",2 Bedrooms,1 Bathroom,900 SQFT,"$2,195","Air Conditioning, Assigned Parking, Central Heat, In Unit Laundry, On Site Laundry","On Site Laundry, Outdoor Space, Storage",Dogs,43.74790358083728,-79.2062290402148
88 Redpath Avenue,"88 Redpath Ave, Toronto, ON M4S 2J8",1 Bedroom,1 Bedrooms,1 Bathroom,,"$2,474",,,Dogs & Cats,43.70656348640545,-79.39239184173269
88 Redpath Avenue,"88 Redpath Ave, Toronto, ON M4S 2J8",2 Bedroom,2 Bedrooms,1 Bathroom,,"$3,121",,,Dogs & Cats,43.70656348640545,-79.39239184173269
12 ,"24 Bonneville Towers, Toronto, ON M2J 1Z3",1 Bedroom,1 Bedrooms,1 Bathroom,736 SQFT,"$2,602",,,Dogs & Cats,43.77679028809338,-79.3497761580516
57 Brock Ave ,"57 Brock Ave #411, Toronto, ON M6K 0H3",2 Bedroom,2 Bedroom,2 Bathrooms,880 SQFT,"$3,650",Balcony,"Fitness Center, Outdoor Space",No pets,43.64376490734175,-79.4331224705629
43 Hanna Ave ,"43 Hanna Ave #419, Toronto, ON M6K 1X1",2 Bedroom,2 Bedroom,2 Bathrooms,"1,300 SQFT","$3,200","Air Conditioning, High Ceilings, In Unit Laundry","Elevator, Fitness Center",No pets,43.63887651801775,-79.41961591618966
629 King St W ,"629 King St W #1408, Toronto, ON M5V 0G9",2 Bedroom,2 Bedroom,2 Bathrooms,"1,164 SQFT","$54,995","Assigned Parking, Balcony, Hardwood Floor","Elevator, Fitness Center, Outdoor Space, Residents Lounge, Storage, Swimming Pool",No pets,43.64410784210362,-79.4014350782688
55 Ontario St ,"55 Ontario St #2201, Toronto, ON M5A 0T8",2 Bedroom,2 Bedroom,2 Bathrooms,880 SQFT,"$3,700","Assigned Parking, Balcony","Elevator, Outdoor Space, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,43.65347076522615,-79.36643463727589
50 Ordnance St ,"50 Ordnance St #2807, Toronto, ON M6K 0C9",2 Bedroom,2 Bedroom,2 Bathrooms,752 SQFT,"$3,100","Assigned Parking, Balcony, Hardwood Floor","Elevator, Fitness Center, Garage Parking, Outdoor Space, Residents Lounge, Swimming Pool",Dogs & Cats,43.639505365326535,-79.4097609834554
75 Portland St ,"75 Portland St #402, Toronto, ON M5V 2M9",1 Bedroom,1 Bedroom,1 Bathroom,680 SQFT,"$3,550","Assigned Parking, Balcony, Furnished",Elevator,Dogs & Cats,43.64381385020851,-79.39971341643712
90 Broadview Avenue ,"90 Broadview Avenue #909, Toronto, ON M4M 0A7",2 Bedroom,2 Bedroom,2 Bathrooms,"1,100 SQFT","$4,200","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry, Outdoor Space","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Outdoor Space, Residents Lounge",Dogs & Cats,43.6579923,-79.3497395
1 Shaw St ,"1 Shaw St #721, Toronto, ON M6K 0A1",1 Bedroom,1 Bedroom,1 Bathroom,580 SQFT,"$2,500","Balcony, Furnished",Residents Lounge,No pets,43.64085586788604,-79.41474292892
180 Mill St ,"180 Mill St #515, Toronto, ON M5A 0V7",1 Bedroom,1 Bedroom,1 Bathroom,550 SQFT,"$2,395","Assigned Parking, Balcony","Elevator, Outdoor Space",No pets,43.651932092324685,-79.35511302028571
11 Charlotte St ,"11 Charlotte St #1204, Toronto, ON M5V 0M6",1 Bedroom,1 Bedroom,1 Bathroom,490 SQFT,"$2,400",Balcony,"Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.64626990734174,-79.39372746712137
16 Bonnycastle St ,"16 Bonnycastle St #2809, Toronto, ON M5A 0C9",2 Bedroom,2 Bedroom,2 Bathrooms,830 SQFT,"$3,700",,,Dogs & Cats,43.64604761118432,-79.364764599352
15 Queens Quay E ,"15 Queens Quay E #2603, Toronto, ON M5E 0C5",2 Bedroom,2 Bedroom,2 Bathrooms,680 SQFT,"$3,500","Assigned Parking, Furnished, Hardwood Floor","Elevator, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.642142222246925,-79.3737998874929
20 Gladstone Ave ,"20 Gladstone Ave #503, Toronto, ON M6J 0E9",2 Bedroom,2 Bedroom,2 Bathrooms,770 SQFT,"$3,250","Assigned Parking, Hardwood Floor","Elevator, Garage Parking, Storage",No pets,43.64332308612136,-79.42753436916155
Tower Hill East,"330 Spadina Rd, Toronto, ON M5R 2V9","1 Bdrm available at 330 Spadina Road, Toronto",1 Bedrooms,1 Bathroom,850 SQFT,"$2,905","Air Conditioning, Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Swimming Pool",Dogs & Cats,43.68335882676882,-79.41070697968725
Tower Hill East,"330 Spadina Rd, Toronto, ON M5R 2V9","2 Bdrm available at 330 Spadina Road, Toronto",2 Bedrooms,1 Bathroom,"1,310 SQFT","$5,020","Air Conditioning, Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Swimming Pool",Dogs & Cats,43.68335882676882,-79.41070697968725
Tower Hill East,"330 Spadina Rd, Toronto, ON M5R 2V9","3 Bdrm available at 330 Spadina Road, Toronto",3 Bedrooms,1 Bathroom,"1,283 SQFT","$4,205","Air Conditioning, Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Swimming Pool",Dogs & Cats,43.68335882676882,-79.41070697968725
90 Glen Everest Road,"90 Glen Everest Rd, Toronto, ON M1N None","90 Glen Everest Road, Scarborough, Ontario M1N 0C3",1 Bedrooms,2 Bathrooms,650 SQFT,"$2,570","Air Conditioning, Balcony, Central Heat, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Elevator, Fitness Center, On Site Laundry, Outdoor Space, Wheelchair Accessible",Dogs,43.70304986058045,-79.252586095698
621 Sheppard Ave E Condo 1bdr ,"621 Sheppard Ave E, Toronto, ON M2K 0G4",621 Sheppard Ave E,1 Bedrooms,1 Bathroom,599 SQFT,"$2,250","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Controlled Access, Fitness Center, On Site Laundry, Onsite Management, Residents Lounge, Storage",No pets,43.76808730923288,-79.38147763594839
2050 Keele Street,"2050 Keele St, Toronto, ON M6M 3Y7",1 Bedroom,1 Bedrooms,1 Bathroom,643 SQFT,"$2,286—$2,311","Assigned Parking, On Site Laundry","Elevator, On Site Laundry, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,43.6981991093999,-79.47577425300369
2050 Keele Street,"2050 Keele St, Toronto, ON M6M 3Y7",2 Bedroom,2 Bedrooms,1 Bathroom,819 SQFT,"$2,843","Assigned Parking, On Site Laundry","Elevator, On Site Laundry, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,43.6981991093999,-79.47577425300369
2360 Birchmount Road,"2360 Birchmount Rd, Toronto, ON M1T 2M4",1 Bedroom,1 Bedrooms,1 Bathroom,770 SQFT,"$2,299—$2,337","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Storage",Dogs & Cats,43.78331103083187,-79.29936562872574
714,"23 Glebe Rd W, Toronto, ON M5P 0A1","714-23 Glebe Rd W, Toronto, Ontario M5P 0A1",1 Bedrooms,1 Bathroom,600 SQFT,"$2,495","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor","Concierge Service, Controlled Access, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Roof Deck, Wheelchair Accessible",No pets,43.70068878714257,-79.3976836347107
COLLEGE ST ,"17 Rusholme Park Cres, Toronto, ON M6J 2E1",THREE BEDROOM,3 Bedrooms,1 Bathroom,,"$3,495",,,No pets,43.651782539503294,-79.42876225974565
Vivere,"65 Lillian St, Toronto, ON M4S 0A1",1 Bedroom,1 Bedrooms,1 Bathroom,,"$2,657",,,Dogs & Cats,43.7062063861388,-79.39352234678573
Vivere,"65 Lillian St, Toronto, ON M4S 0A1",2 Bedroom,2 Bedrooms,2 Bathrooms,,"$3,452",,,Dogs & Cats,43.7062063861388,-79.39352234678573
8 Telegram Mews ,"8 Telegram Mews #1903, Toronto, ON M5V 3Z5",2 Bedroom,2 Bedroom,2 Bathrooms,"1,200 SQFT","$3,295","Air Conditioning, Balcony, Carpet, Dishwasher, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Concierge Service, Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.64053313665599,-79.39464985833955
15 Queens Quay E ,"15 Queens Quay E #712, Toronto, ON M5E 0C5",1 Bedroom,1 Bedroom,1 Bathroom,661 SQFT,"$3,400","Assigned Parking, Balcony, Furnished","Elevator, Fitness Center, Outdoor Space, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.642142222246925,-79.3737998874929
31 Spencer Avenue,"31 Spencer Ave, Toronto, ON M6K 2J9","1 Bedroom, 1 Bathroom",1 Bedrooms,1 Bathroom,637 SQFT,"$2,279","Assigned Parking, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry",Dogs & Cats,43.63488151746446,-79.42951126835882
31 Spencer Avenue,"31 Spencer Ave, Toronto, ON M6K 2J9","2 Bedroom, 1 Bathroom",2 Bedrooms,1 Bathroom,900 SQFT,"$3,039","Assigned Parking, Dishwasher, On Site Laundry","Elevator, Garage Parking, On Site Laundry",Dogs & Cats,43.63488151746446,-79.42951126835882
Bay Mills Apartments,"25 Bay Mills Blvd, Toronto, ON M1T 3P4","1 Bdrm available at 25 Bay Mills Boulevard, Toronto",1 Bedrooms,1 Bathroom,650 SQFT,"$2,310","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Storage, Swimming Pool",Dogs & Cats,43.78058151345496,-79.3047315432814
Terrace Gardens,"665 Roselawn Ave, Toronto, ON M5N 1L1","1 Bedroom, 1 Bathroom",1 Bedrooms,1 Bathroom,689 SQFT,"$2,489","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.70538331526895,-79.42518481902819
Terrace Gardens,"665 Roselawn Ave, Toronto, ON M5N 1L1","2 Bedroom, 1 Bathroom",2 Bedrooms,1 Bathroom,914 SQFT,"$2,889","Balcony, Dishwasher, Hardwood Floor, On Site Laundry","On Site Laundry, Onsite Management, Storage",Dogs & Cats,43.70538331526895,-79.42518481902819
The Thomas,"355 St Clair Ave W, Toronto, ON M5P 1N5","1 Bdrm available at 355 St. Clair Avenue West, Toronto",1 Bedrooms,1 Bathroom,886 SQFT,"$2,990",On Site Laundry,"Elevator, On Site Laundry",Dogs & Cats,43.68398795042295,-79.41340406739226
The Thomas,"355 St Clair Ave W, Toronto, ON M5P 1N5","2 Bdrm available at 355 St. Clair Avenue West, Toronto",2 Bedrooms,1 Bathroom,"1,270 SQFT","$4,645",On Site Laundry,"Elevator, On Site Laundry",Dogs & Cats,43.68398795042295,-79.41340406739226
Roanoke Apartments,"9 7, Toronto, ON M8V None","1 Bdrm available at 7, 9 Roanoke Road , North York",1 Bedrooms,1 Bathroom,685 SQFT,"$2,320","Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Swimming Pool",Dogs & Cats,43.59481480379132,-79.50279592151652
Roanoke Apartments,"9 7, Toronto, ON M8V None","2 Bdrm available at 7, 9 Roanoke Road , North York",2 Bedrooms,1 Bathroom,820 SQFT,"$2,600","Assigned Parking, Balcony, On Site Laundry","Elevator, Garage Parking, On Site Laundry, Swimming Pool",Dogs & Cats,43.59481480379132,-79.50279592151652
Yonge Eglinton Apartments ,"33 Orchard View Blvd, Toronto, ON M4R 2E9","Bachelor available at 33 Orchard View Boulevard., Toronto",Studios,1 Bathroom,400 SQFT,"$2,020","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.70798547503173,-79.3994925019676
Yonge Eglinton Apartments ,"33 Orchard View Blvd, Toronto, ON M4R 2E9","1 Bdrm available at 33 Orchard View Boulevard., Toronto",1 Bedrooms,1 Bathroom,580 SQFT,"$2,330","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.70798547503173,-79.3994925019676
Yonge Eglinton Apartments ,"33 Orchard View Blvd, Toronto, ON M4R 2E9","2 Bdrm available at 33 Orchard View Boulevard., Toronto",2 Bedrooms,1 Bathroom,820 SQFT,"$3,140","Air Conditioning, Assigned Parking, Balcony, On Site Laundry","Elevator, Fitness Center, Garage Parking, On Site Laundry",Dogs & Cats,43.70798547503173,-79.3994925019676
250 Roehampton Avenue,"250 Roehampton Ave, Toronto, ON M4P 1R9",2 Bedroom,2 Bedrooms,1 Bathroom,859 SQFT,"$3,107","Assigned Parking, Balcony, Dishwasher, On Site Laundry","Garage Parking, On Site Laundry, Storage",Dogs & Cats,43.70956529548438,-79.3912408088175
DelRentals at The Well,"480 Front St W, Toronto, ON M5V 0V5",Condo,1 Bedrooms,1 Bathroom,509 SQFT,"$2,375—$3,150",,,No pets,43.64200836668034,-79.39683956261237
DelRentals at The Well,"480 Front St W, Toronto, ON M5V 0V5",Condo,1 Bedrooms,2 Bathrooms,660 SQFT,"$2,800—$2,900",,,No pets,43.64200836668034,-79.39683956261237
DelRentals at The Well,"480 Front St W, Toronto, ON M5V 0V5",Condo,2 Bedrooms,2 Bathrooms,815 SQFT,"$3,250—$5,300",,,No pets,43.64200836668034,-79.39683956261237
DelRentals at The Well,"480 Front St W, Toronto, ON M5V 0V5",Condo,3 Bedrooms,2 Bathrooms,"1,004 SQFT","$4,150—$5,995",,,No pets,43.64200836668034,-79.39683956261237
77 Parkwoods Village Dr,"77 Parkwoods Village Dr, Toronto, ON M3A 2Y2",2 Bedroom,2 Bedrooms,1 Bathroom,902 SQFT,"$2,799","Assigned Parking, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.76069780032445,-79.3228687960494
